id,fold
48800,4
48801,0
48802,4
48803,0
48804,1
48805,3
48806,1
48807,2
48808,0
48809,3
48810,3
48811,4
48812,3
48813,0
48814,2
48815,4
48816,4
48817,2
48818,2
48819,1
48820,1
48821,4
48822,1
48823,4
48824,0
48825,2
48826,2
48827,4
48828,2
48829,0
48830,2
48831,0
48832,2
48833,2
48834,1
48835,2
48836,1
48837,2
48838,2
48839,1
48840,2
48841,1
48842,1
48843,4
48844,4
48845,3
48846,1
48847,4
48848,1
48849,1
48850,2
48851,3
48852,3
48853,2
48854,3
48855,0
48856,3
48857,1
48858,0
48859,1
48860,0
48861,4
48862,2
48863,0
48864,4
48865,3
48866,4
48867,2
48868,1
48869,2
48870,1
48871,1
48872,2
48873,1
48874,2
48875,2
48876,1
48877,0
48878,2
48879,1
48880,4
48881,1
48882,2
48883,4
48884,1
48885,4
48886,2
48887,1
48888,1
48889,2
48890,2
48891,3
48892,1
48893,4
48894,3
48895,1
48896,4
48897,0
48898,3
48899,3
48900,2
48901,0
48902,4
48903,4
48904,1
48905,0
48906,2
48907,2
48908,4
48909,0
48910,1
48911,0
48912,4
48913,1
48914,3
48915,3
48916,0
48917,2
48918,1
48919,4
48920,2
48921,4
48922,2
48923,4
48924,2
48925,2
48926,3
48927,1
48928,3
48929,0
48930,0
48931,2
48932,3
48933,0
48934,0
48935,4
48936,2
48937,1
48938,0
48939,3
48940,0
48941,1
48942,1
48943,2
48944,4
48945,1
48946,3
48947,0
48948,4
48949,0
48950,3
48951,0
48952,2
48953,1
48954,2
48955,2
48956,0
48957,4
48958,3
48959,2
48960,3
48961,2
48962,0
48963,4
48964,4
48965,2
48966,0
48967,0
48968,4
48969,0
48970,3
48971,2
48972,3
48973,4
48974,0
48975,2
48976,1
48977,4
48978,3
48979,1
48980,2
48981,2
48982,3
48983,2
48984,2
48985,3
48986,4
48987,2
48988,1
48989,2
48990,4
48991,2
48992,3
48993,3
48994,0
48995,3
48996,4
48997,0
48998,3
48999,1
49000,0
49001,2
49002,4
49003,3
49004,3
49005,2
49006,4
49007,1
49008,2
49009,1
49010,3
49011,1
49012,3
49013,0
49014,3
49015,0
49016,1
49017,0
49018,0
49019,1
49020,0
49021,1
49022,2
49023,1
49024,3
49025,4
49026,4
49027,0
49028,2
49029,0
49030,3
49031,1
49032,2
49033,4
49034,0
49035,4
49036,1
49037,1
49038,3
49039,1
49040,0
49041,4
49042,0
49043,1
49044,0
49045,1
49046,3
49047,4
49048,4
49049,4
49050,2
49051,3
49052,0
49053,1
49054,4
49055,0
49056,1
49057,1
49058,0
49059,1
49060,2
49061,2
49062,1
49063,2
49064,2
49065,4
49066,3
49067,2
49068,1
49069,4
49070,1
49071,4
49072,3
49073,3
49074,4
49075,3
49076,3
49077,4
49078,2
49079,0
49080,4
49081,2
49082,2
49083,0
49084,0
49085,3
49086,3
49087,4
49088,1
49089,1
49090,1
49091,4
49092,0
49093,1
49094,1
49095,1
49096,2
49097,0
49098,3
49099,2
49100,4
49101,0
49102,0
49103,2
49104,1
49105,0
49106,0
49107,2
49108,0
49109,4
49110,4
49111,2
49112,0
49113,2
49114,0
49115,0
49116,2
49117,1
49118,1
49119,2
49120,4
49121,2
49122,2
49123,2
49124,4
49125,0
49126,4
49127,0
49128,0
49129,4
49130,1
49131,0
49132,3
49133,3
49134,4
49135,3
49136,4
49137,3
49138,1
49139,1
49140,1
49141,0
49142,2
49143,3
49144,4
49145,3
49146,1
49147,2
49148,2
49149,0
49150,4
49151,4
49152,4
49153,2
49154,0
49155,2
49156,4
49157,3
49158,4
49159,0
49160,3
49161,1
49162,2
49163,1
49164,1
49165,0
49166,3
49167,0
49168,1
49169,1
49170,3
49171,4
49172,2
49173,0
49174,3
49175,2
49176,0
49177,3
49178,4
49179,2
49180,2
49181,1
49182,1
49183,3
49184,1
49185,0
49186,2
49187,2
49188,1
49189,2
49190,3
49191,0
49192,1
49193,4
49194,0
49195,3
49196,4
49197,0
49198,2
49199,0
49200,2
49201,0
49202,4
49203,0
49204,2
49205,3
49206,4
49207,4
49208,4
49209,4
49210,2
49211,3
49212,4
49213,3
49214,2
49215,3
49216,0
49217,3
49218,4
49219,2
49220,3
49221,4
49222,4
49223,2
49224,3
49225,0
49226,1
49227,1
49228,3
49229,2
49230,2
49231,0
49232,1
49233,0
49234,2
49235,3
49236,0
49237,1
49238,3
49239,0
49240,0
49241,3
49242,2
49243,1
49244,2
49245,0
49246,4
49247,1
49248,3
49249,0
49250,2
49251,1
49252,2
49253,3
49254,0
49255,2
49256,0
49257,2
49258,4
49259,2
49260,3
49261,3
49262,3
49263,1
49264,4
49265,2
49266,4
49267,4
49268,1
49269,3
49270,0
49271,0
49272,2
49273,2
49274,2
49275,2
49276,0
49277,0
49278,1
49279,1
49280,0
49281,0
49282,1
49283,2
49284,1
49285,4
49286,2
49287,3
49288,3
49289,0
49290,0
49291,0
49292,2
49293,3
49294,0
49295,0
49296,4
49297,1
49298,4
49299,2
49300,3
49301,2
49302,2
49303,0
49304,1
49305,3
49306,4
49307,0
49308,0
49309,0
49310,4
49311,3
49312,3
49313,4
49314,0
49315,4
49316,2
49317,2
49318,0
49319,2
49320,4
49321,2
49322,1
49323,4
49324,4
49325,3
49326,2
49327,1
49328,1
49329,2
49330,1
49331,3
49332,2
49333,0
49334,3
49335,2
49336,1
49337,0
49338,2
49339,1
49340,0
49341,0
49342,1
49343,2
49344,4
49345,3
49346,4
49347,3
49348,4
49349,1
49350,2
49351,0
49352,3
49353,2
49354,1
49355,1
49356,2
49357,1
49358,2
49359,1
49360,2
49361,1
49362,0
49363,0
49364,4
49365,4
49366,4
49367,0
49368,4
49369,4
49370,3
49371,4
49372,4
49373,4
49374,0
49375,1
49376,3
49377,1
49378,2
49379,4
49380,2
49381,1
49382,3
49383,4
49384,3
49385,4
49386,3
49387,1
49388,3
49389,1
49390,2
49391,0
49392,0
49393,4
49394,2
49395,0
49396,1
49397,2
49398,2
49399,4
49400,2
49401,1
49402,3
49403,0
49404,4
49405,2
49406,4
49407,0
49408,4
49409,1
49410,3
49411,0
49412,0
49413,0
49414,2
49415,2
49416,2
49417,4
49418,0
49419,0
49420,3
49421,4
49422,1
49423,0
49424,3
49425,4
49426,3
49427,2
49428,2
49429,0
49430,4
49431,4
49432,4
49433,1
49434,2
49435,0
49436,1
49437,0
49438,0
49439,1
49440,0
49441,4
49442,4
49443,0
49444,3
49445,1
49446,0
49447,1
49448,2
49449,2
49450,1
49451,2
49452,0
49453,0
49454,2
49455,2
49456,4
49457,2
49458,1
49459,1
49460,2
49461,4
49462,2
49463,2
49464,3
49465,2
49466,3
49467,4
49468,3
49469,1
49470,4
49471,1
49472,0
49473,0
49474,0
49475,3
49476,0
49477,2
49478,0
49479,3
49480,0
49481,1
49482,0
49483,3
49484,3
49485,2
49486,3
49487,2
49488,1
49489,1
49490,2
49491,2
49492,2
49493,3
49494,0
49495,2
49496,1
49497,1
49498,3
49499,2
49500,1
49501,4
49502,4
49503,3
49504,1
49505,0
49506,4
49507,2
49508,0
49509,3
49510,0
49511,1
49512,4
49513,4
49514,4
49515,4
49516,1
49517,3
49518,1
49519,1
49520,1
49521,2
49522,3
49523,1
49524,2
49525,2
49526,3
49527,4
49528,1
49529,1
49530,3
49531,3
49532,0
49533,1
49534,0
49535,1
49536,1
49537,2
49538,4
49539,1
49540,0
49541,0
49542,3
49543,3
49544,0
49545,2
49546,0
49547,0
49548,1
49549,1
49550,0
49551,4
49552,4
49553,2
49554,2
49555,4
49556,1
49557,3
49558,2
49559,4
49560,3
49561,3
49562,2
49563,4
49564,0
49565,0
49566,1
49567,2
49568,4
49569,2
49570,0
49571,3
49572,0
49573,0
49574,0
49575,3
49576,3
49577,1
49578,1
49579,0
49580,0
49581,4
49582,3
49583,4
49584,1
49585,3
49586,3
49587,1
49588,2
49589,2
49590,4
49591,3
49592,2
49593,2
49594,4
49595,0
49596,3
49597,2
49598,4
49599,4
49600,2
49601,1
49602,4
49603,3
49604,2
49605,3
49606,2
49607,2
49608,1
49609,3
49610,3
49611,1
49612,1
49613,3
49614,2
49615,1
49616,1
49617,0
49618,1
49619,0
49620,3
49621,4
49622,2
49623,3
49624,0
49625,1
49626,2
49627,1
49628,4
49629,2
49630,4
49631,2
49632,3
49633,2
49634,4
49635,3
49636,2
49637,4
49638,4
49639,0
49640,0
49641,4
49642,4
49643,2
49644,1
49645,1
49646,3
49647,4
49648,4
49649,3
49650,3
49651,0
49652,3
49653,2
49654,0
49655,4
49656,4
49657,0
49658,1
49659,2
49660,1
49661,3
49662,3
49663,1
49664,4
49665,1
49666,1
49667,2
49668,3
49669,0
49670,2
49671,3
49672,3
49673,0
49674,1
49675,3
49676,1
49677,4
49678,1
49679,3
49680,0
49681,3
49682,4
49683,4
49684,2
49685,4
49686,3
49687,0
49688,3
49689,2
49690,2
49691,3
49692,4
49693,0
49694,1
49695,2
49696,2
49697,2
49698,0
49699,3
49700,4
49701,3
49702,0
49703,3
49704,2
49705,0
49706,3
49707,3
49708,0
49709,4
49710,1
49711,4
49712,3
49713,2
49714,1
49715,0
49716,1
49717,4
49718,2
49719,0
49720,4
49721,0
49722,3
49723,1
49724,4
49725,3
49726,4
49727,4
49728,2
49729,3
49730,1
49731,1
49732,1
49733,4
49734,4
49735,0
49736,2
49737,3
49738,3
49739,0
49740,4
49741,3
49742,3
49743,0
49744,3
49745,0
49746,0
49747,0
49748,1
49749,2
49750,0
49751,2
49752,4
49753,2
49754,1
49755,4
49756,1
49757,3
49758,3
49759,2
49760,1
49761,3
49762,4
49763,0
49764,2
49765,3
49766,3
49767,1
49768,0
49769,2
49770,1
49771,4
49772,4
49773,3
49774,0
49775,2
49776,2
49777,2
49778,2
49779,4
49780,3
49781,4
49782,2
49783,3
49784,0
49785,3
49786,0
49787,3
49788,2
49789,1
49790,3
49791,3
49792,2
49793,3
49794,2
49795,2
49796,0
49797,3
49798,0
49799,1
49800,0
49801,0
49802,1
49803,2
49804,0
49805,0
49806,4
49807,0
49808,3
49809,3
49810,0
49811,2
49812,2
49813,4
49814,0
49815,4
49816,4
49817,1
49818,0
49819,3
49820,2
49821,4
49822,0
49823,3
49824,3
49825,1
49826,2
49827,4
49828,2
49829,0
49830,1
49831,0
49832,0
49833,2
49834,1
49835,0
49836,0
49837,2
49838,0
49839,4
49840,4
49841,0
49842,1
49843,0
49844,2
49845,0
49846,3
49847,2
49848,0
49849,3
49850,3
49851,4
49852,2
49853,3
49854,0
49855,3
49856,3
49857,1
49858,2
49859,1
49860,2
49861,4
49862,4
49863,2
49864,1
49865,0
49866,0
49867,0
49868,0
49869,4
49870,2
49871,1
49872,2
49873,2
49874,3
49875,1
49876,4
49877,1
49878,1
49879,4
49880,0
49881,2
49882,3
49883,3
49884,4
49885,0
49886,4
49887,4
49888,4
49889,1
49890,4
49891,2
49892,1
49893,3
49894,1
49895,1
49896,2
49897,4
49898,1
49899,4
49900,4
49901,1
49902,1
49903,2
49904,4
49905,1
49906,2
49907,4
49908,2
49909,1
49910,0
49911,4
49912,3
49913,3
49914,3
49915,0
49916,0
49917,0
49918,1
49919,2
49920,3
49921,1
49922,2
49923,2
49924,1
49925,3
49926,3
49927,4
49928,0
49929,4
49930,0
49931,4
49932,4
49933,2
49934,4
49935,0
49936,3
49937,4
49938,3
49939,2
49940,3
49941,2
49942,2
49943,2
49944,4
49945,4
49946,2
49947,3
49948,0
49949,1
49950,4
49951,1
49952,3
49953,1
49954,2
49955,4
49956,4
49957,2
49958,0
49959,1
49960,2
49961,1
49962,4
49963,4
49964,3
49965,1
49966,2
49967,4
49968,3
49969,2
49970,4
49971,2
49972,3
49973,0
49974,1
49975,1
49976,1
49977,3
49978,1
49979,0
49980,1
49981,0
49982,0
49983,0
49984,3
49985,2
49986,3
49987,1
49988,0
49989,3
49990,2
49991,0
49992,2
49993,2
49994,2
49995,3
49996,1
49997,4
49998,1
49999,1
50000,3
50001,3
50002,0
50003,3
50004,1
50005,4
50006,3
50007,4
50008,0
50009,2
50010,3
50011,2
50012,3
50013,3
50014,0
50015,1
50016,3
50017,2
50018,2
50019,0
50020,3
50021,2
50022,4
50023,2
50024,2
50025,3
50026,1
50027,1
50028,4
50029,1
50030,3
50031,2
50032,3
50033,2
50034,1
50035,4
50036,0
50037,2
50038,4
50039,3
50040,3
50041,2
50042,0
50043,1
50044,2
50045,2
50046,3
50047,2
50048,0
50049,0
50050,0
50051,2
50052,2
50053,4
50054,1
50055,4
50056,1
50057,0
50058,4
50059,2
50060,1
50061,2
50062,2
50063,0
50064,4
50065,1
50066,3
50067,1
50068,0
50069,4
50070,0
50071,2
50072,0
50073,2
50074,4
50075,0
50076,1
50077,2
50078,0
50079,0
50080,0
50081,0
50082,2
50083,4
50084,4
50085,1
50086,4
50087,1
50088,3
50089,3
50090,4
50091,3
50092,0
50093,4
50094,2
50095,3
50096,3
50097,4
50098,4
50099,3
50100,0
50101,0
50102,0
50103,0
50104,2
50105,3
50106,4
50107,4
50108,1
50109,0
50110,4
50111,4
50112,3
50113,2
50114,4
50115,2
50116,1
50117,2
50118,0
50119,3
50120,1
50121,4
50122,4
50123,0
50124,2
50125,4
50126,4
50127,2
50128,0
50129,3
50130,2
50131,0
50132,3
50133,0
50134,2
50135,0
50136,3
50137,1
50138,2
50139,1
50140,0
50141,1
50142,0
50143,0
50144,1
50145,4
50146,2
50147,3
50148,4
50149,1
50150,4
50151,3
50152,1
50153,1
50154,2
50155,4
50156,3
50157,0
50158,1
50159,0
50160,2
50161,1
50162,0
50163,1
50164,0
50165,0
50166,0
50167,1
50168,0
50169,1
50170,4
50171,1
50172,1
50173,0
50174,3
50175,2
50176,4
50177,4
50178,1
50179,1
50180,0
50181,4
50182,1
50183,4
50184,3
50185,0
50186,0
50187,1
50188,1
50189,3
50190,2
50191,4
50192,3
50193,3
50194,4
50195,4
50196,3
50197,3
50198,2
50199,2
50200,3
50201,0
50202,0
50203,0
50204,4
50205,0
50206,0
50207,3
50208,2
50209,0
50210,3
50211,2
50212,1
50213,1
50214,0
50215,1
50216,4
50217,1
50218,0
50219,1
50220,3
50221,1
50222,1
50223,4
50224,2
50225,0
50226,3
50227,0
50228,1
50229,1
50230,4
50231,0
50232,1
50233,4
50234,1
50235,2
50236,4
50237,1
50238,1
50239,4
50240,1
50241,1
50242,4
50243,1
50244,4
50245,1
50246,0
50247,3
50248,3
50249,0
50250,1
50251,0
50252,1
50253,2
50254,2
50255,2
50256,2
50257,1
50258,4
50259,2
50260,4
50261,2
50262,2
50263,1
50264,2
50265,2
50266,1
50267,2
50268,1
50269,4
50270,2
50271,4
50272,1
50273,0
50274,0
50275,2
50276,1
50277,1
50278,3
50279,0
50280,1
50281,0
50282,1
50283,0
50284,2
50285,0
50286,0
50287,0
50288,3
50289,0
50290,3
50291,2
50292,1
50293,1
50294,4
50295,3
50296,3
50297,1
50298,0
50299,4
50300,4
50301,3
50302,3
50303,1
50304,2
50305,4
50306,1
50307,4
50308,4
50309,2
50310,1
50311,4
50312,1
50313,2
50314,2
50315,4
50316,1
50317,1
50318,2
50319,1
50320,2
50321,4
50322,0
50323,4
50324,3
50325,0
50326,4
50327,3
50328,3
50329,3
50330,2
50331,3
50332,2
50333,2
50334,2
50335,0
50336,1
50337,0
50338,4
50339,3
50340,4
50341,0
50342,2
50343,0
50344,1
50345,1
50346,0
50347,2
50348,3
50349,1
50350,3
50351,3
50352,1
50353,0
50354,4
50355,1
50356,1
50357,1
50358,1
50359,4
50360,4
50361,1
50362,4
50363,4
50364,4
50365,4
50366,4
50367,2
50368,0
50369,3
50370,2
50371,2
50372,2
50373,4
50374,1
50375,3
50376,1
50377,1
50378,0
50379,2
50380,2
50381,3
50382,1
50383,2
50384,0
50385,0
50386,1
50387,2
50388,3
50389,2
50390,0
50391,1
50392,4
50393,4
50394,3
50395,3
50396,2
50397,4
50398,0
50399,2
50400,2
50401,4
50402,1
50403,0
50404,3
50405,0
50406,4
50407,1
50408,0
50409,3
50410,2
50411,3
50412,4
50413,4
50414,3
50415,4
50416,4
50417,1
50418,2
50419,1
50420,1
50421,2
50422,1
50423,0
50424,2
50425,4
50426,3
50427,1
50428,0
50429,4
50430,2
50431,4
50432,0
50433,1
50434,0
50435,0
50436,2
50437,2
50438,0
50439,0
50440,3
50441,4
50442,4
50443,4
50444,4
50445,2
50446,1
50447,1
50448,0
50449,0
50450,3
50451,3
50452,4
50453,3
50454,2
50455,3
50456,3
50457,0
50458,3
50459,4
50460,0
50461,1
50462,2
50463,0
50464,3
50465,0
50466,2
50467,2
50468,2
50469,4
50470,2
50471,2
50472,2
50473,0
50474,3
50475,4
50476,0
50477,2
50478,2
50479,3
50480,4
50481,4
50482,0
50483,4
50484,4
50485,1
50486,1
50487,2
50488,0
50489,4
50490,0
50491,2
50492,3
50493,0
50494,4
50495,1
50496,1
50497,1
50498,3
50499,0
50500,2
50501,4
50502,0
50503,1
50504,1
50505,1
50506,0
50507,0
50508,3
50509,4
50510,1
50511,1
50512,0
50513,1
50514,1
50515,3
50516,1
50517,3
50518,1
50519,1
50520,0
50521,4
50522,4
50523,1
50524,1
50525,0
50526,3
50527,3
50528,3
50529,4
50530,0
50531,2
50532,4
50533,2
50534,2
50535,2
50536,4
50537,4
50538,0
50539,4
50540,1
50541,3
50542,1
50543,1
50544,0
50545,3
50546,0
50547,3
50548,3
50549,2
50550,1
50551,1
50552,1
50553,1
50554,3
50555,1
50556,3
50557,4
50558,1
50559,4
50560,4
50561,0
50562,3
50563,4
50564,4
50565,4
50566,4
50567,3
50568,2
50569,4
50570,2
50571,2
50572,1
50573,0
50574,2
50575,1
50576,4
50577,0
50578,1
50579,0
50580,2
50581,4
50582,0
50583,0
50584,4
50585,1
50586,2
50587,1
50588,4
50589,2
50590,0
50591,1
50592,4
50593,4
50594,3
50595,4
50596,3
50597,1
50598,2
50599,3
50600,0
50601,0
50602,2
50603,0
50604,1
50605,1
50606,2
50607,0
50608,1
50609,3
50610,3
50611,4
50612,2
50613,4
50614,4
50615,1
50616,0
50617,3
50618,3
50619,0
50620,2
50621,2
50622,0
50623,2
50624,0
50625,3
50626,2
50627,0
50628,4
50629,4
50630,0
50631,2
50632,2
50633,4
50634,3
50635,3
50636,4
50637,1
50638,1
50639,4
50640,3
50641,4
50642,4
50643,4
50644,1
50645,4
50646,1
50647,2
50648,1
50649,4
50650,0
50651,1
50652,4
50653,3
50654,4
50655,2
50656,1
50657,4
50658,1
50659,3
50660,1
50661,1
50662,1
50663,3
50664,0
50665,1
50666,3
50667,4
50668,4
50669,3
50670,1
50671,4
50672,2
50673,2
50674,4
50675,3
50676,0
50677,1
50678,0
50679,1
50680,0
50681,2
50682,4
50683,1
50684,2
50685,4
50686,2
50687,4
50688,2
50689,4
50690,3
50691,4
50692,2
50693,1
50694,1
50695,2
50696,0
50697,4
50698,4
50699,0
50700,3
50701,4
50702,4
50703,4
50704,0
50705,2
50706,3
50707,2
50708,4
50709,2
50710,1
50711,2
50712,1
50713,3
50714,0
50715,1
50716,1
50717,2
50718,4
50719,0
50720,0
50721,4
50722,1
50723,3
50724,0
50725,3
50726,1
50727,0
50728,4
50729,2
50730,1
50731,4
50732,2
50733,2
50734,1
50735,3
50736,3
50737,1
50738,1
50739,1
50740,1
50741,3
50742,2
50743,2
50744,0
50745,4
50746,0
50747,2
50748,2
50749,1
50750,0
50751,4
50752,4
50753,4
50754,2
50755,1
50756,0
50757,3
50758,2
50759,3
50760,1
50761,1
50762,0
50763,3
50764,2
50765,2
50766,2
50767,3
50768,4
50769,1
50770,0
50771,1
50772,1
50773,0
50774,0
50775,0
50776,1
50777,4
50778,1
50779,4
50780,1
50781,3
50782,0
50783,0
50784,2
50785,2
50786,0
50787,4
50788,2
50789,3
50790,2
50791,2
50792,1
50793,3
50794,0
50795,1
50796,0
50797,1
50798,0
50799,2
50800,4
50801,2
50802,1
50803,3
50804,2
50805,4
50806,4
50807,3
50808,3
50809,3
50810,0
50811,0
50812,0
50813,0
50814,4
50815,1
50816,3
50817,4
50818,2
50819,0
50820,4
50821,4
50822,2
50823,1
50824,2
50825,3
50826,4
50827,4
50828,4
50829,2
50830,3
50831,0
50832,3
50833,4
50834,1
50835,1
50836,4
50837,2
50838,1
50839,2
50840,3
50841,4
50842,3
50843,1
50844,4
50845,1
50846,2
50847,4
50848,4
50849,2
50850,4
50851,0
50852,1
50853,0
50854,4
50855,1
50856,1
50857,2
50858,1
50859,2
50860,0
50861,2
50862,1
50863,0
50864,4
50865,1
50866,0
50867,0
50868,4
50869,4
50870,2
50871,4
50872,3
50873,3
50874,4
50875,1
50876,4
50877,2
50878,2
50879,4
50880,2
50881,2
50882,3
50883,4
50884,0
50885,2
50886,2
50887,4
50888,2
50889,0
50890,3
50891,0
50892,3
50893,0
50894,2
50895,1
50896,3
50897,1
50898,4
50899,2
50900,2
50901,0
50902,2
50903,0
50904,2
50905,1
50906,1
50907,0
50908,3
50909,3
50910,1
50911,4
50912,3
50913,0
50914,2
50915,2
50916,2
50917,3
50918,2
50919,3
50920,0
50921,1
50922,1
50923,0
50924,0
50925,1
50926,4
50927,3
50928,4
50929,3
50930,3
50931,4
50932,0
50933,3
50934,0
50935,1
50936,4
50937,2
50938,1
50939,0
50940,3
50941,1
50942,1
50943,2
50944,3
50945,4
50946,4
50947,3
50948,1
50949,2
50950,3
50951,2
50952,3
50953,3
50954,0
50955,2
50956,2
50957,2
50958,2
50959,3
50960,1
50961,0
50962,4
50963,3
50964,0
50965,2
50966,4
50967,4
50968,1
50969,4
50970,2
50971,1
50972,4
50973,3
50974,3
50975,0
50976,4
50977,3
50978,2
50979,4
50980,2
50981,3
50982,4
50983,2
50984,2
50985,4
50986,3
50987,2
50988,2
50989,2
50990,3
50991,4
50992,1
50993,4
50994,3
50995,3
50996,3
50997,2
50998,0
50999,0
51000,0
51001,3
51002,1
51003,4
51004,3
51005,0
51006,3
51007,3
51008,3
51009,0
51010,1
51011,3
51012,4
51013,0
51014,1
51015,3
51016,3
51017,1
51018,0
51019,3
51020,4
51021,3
51022,2
51023,4
51024,2
51025,1
51026,4
51027,0
51028,2
51029,2
51030,1
51031,2
51032,4
51033,2
51034,4
51035,0
51036,1
51037,1
51038,4
51039,3
51040,2
51041,1
51042,0
51043,4
51044,2
51045,2
51046,0
51047,0
51048,1
51049,2
51050,0
51051,0
51052,2
51053,0
51054,2
51055,1
51056,1
51057,0
51058,3
51059,1
51060,4
51061,2
51062,4
51063,0
51064,3
51065,0
51066,0
51067,2
51068,3
51069,1
51070,0
51071,1
51072,3
51073,0
51074,3
51075,1
51076,4
51077,1
51078,0
51079,2
51080,0
51081,0
51082,1
51083,3
51084,0
51085,3
51086,0
51087,3
51088,0
51089,4
51090,4
51091,0
51092,3
51093,2
51094,0
51095,1
51096,3
51097,0
51098,2
51099,3
51100,2
51101,2
51102,0
51103,3
51104,2
51105,3
51106,3
51107,2
51108,0
51109,1
51110,1
51111,4
51112,3
51113,1
51114,2
51115,3
51116,0
51117,0
51118,1
51119,0
51120,3
51121,3
51122,2
51123,4
51124,0
51125,3
51126,1
51127,1
51128,4
51129,4
51130,4
51131,1
51132,1
51133,3
51134,3
51135,1
51136,1
51137,4
51138,3
51139,3
51140,2
51141,4
51142,3
51143,4
51144,4
51145,1
51146,2
51147,1
51148,2
51149,4
51150,1
51151,0
51152,0
51153,4
51154,4
51155,2
51156,1
51157,2
51158,1
51159,4
51160,4
51161,3
51162,2
51163,4
51164,2
51165,1
51166,3
51167,1
51168,2
51169,2
51170,1
51171,4
51172,4
51173,2
51174,3
51175,1
51176,4
51177,4
51178,2
51179,1
51180,1
51181,2
51182,2
51183,0
51184,0
51185,1
51186,1
51187,1
51188,1
51189,0
51190,2
51191,2
51192,2
51193,3
51194,3
51195,2
51196,1
51197,4
51198,1
51199,0
51200,1
51201,1
51202,0
51203,4
51204,2
51205,4
51206,2
51207,0
51208,4
51209,1
51210,0
51211,1
51212,0
51213,0
51214,1
51215,2
51216,1
51217,0
51218,3
51219,4
51220,1
51221,0
51222,3
51223,1
51224,0
51225,0
51226,0
51227,0
51228,1
51229,0
51230,0
51231,4
51232,2
51233,1
51234,2
51235,3
51236,4
51237,2
51238,0
51239,2
51240,3
51241,2
51242,4
51243,2
51244,4
51245,1
51246,4
51247,1
51248,4
51249,4
51250,0
51251,1
51252,1
51253,1
51254,0
51255,1
51256,1
51257,4
51258,1
51259,3
51260,3
51261,0
51262,3
51263,0
51264,1
51265,2
51266,3
51267,2
51268,0
51269,4
51270,1
51271,3
51272,3
51273,3
51274,0
51275,3
51276,2
51277,4
51278,1
51279,2
51280,3
51281,4
51282,3
51283,4
51284,4
51285,1
51286,0
51287,3
51288,1
51289,0
51290,3
51291,2
51292,3
51293,0
51294,3
51295,0
51296,3
51297,0
51298,0
51299,2
51300,1
51301,4
51302,1
51303,3
51304,0
51305,4
51306,0
51307,0
51308,3
51309,2
51310,2
51311,2
51312,0
51313,1
51314,1
51315,2
51316,3
51317,0
51318,2
51319,3
51320,4
51321,3
51322,0
51323,3
51324,0
51325,1
51326,2
51327,4
51328,0
51329,3
51330,3
51331,1
51332,0
51333,0
51334,3
51335,4
51336,1
51337,2
51338,3
51339,2
51340,2
51341,2
51342,2
51343,0
51344,0
51345,3
51346,3
51347,3
51348,4
51349,4
51350,4
51351,0
51352,4
51353,0
51354,0
51355,0
51356,3
51357,3
51358,4
51359,2
51360,4
51361,0
51362,2
51363,0
51364,4
51365,4
51366,3
51367,3
51368,1
51369,2
51370,4
51371,3
51372,4
51373,0
51374,4
51375,2
51376,1
51377,0
51378,0
51379,2
51380,0
51381,3
51382,4
51383,4
51384,1
51385,3
51386,1
51387,1
51388,4
51389,3
51390,2
51391,3
51392,4
51393,0
51394,2
51395,0
51396,2
51397,1
51398,4
51399,2
51400,4
51401,2
51402,2
51403,3
51404,3
51405,4
51406,1
51407,4
51408,4
51409,2
51410,4
51411,1
51412,3
51413,2
51414,3
51415,0
51416,2
51417,0
51418,0
51419,3
51420,2
51421,0
51422,0
51423,3
51424,1
51425,1
51426,4
51427,0
51428,3
51429,4
51430,1
51431,1
51432,3
51433,4
51434,4
51435,4
51436,3
51437,2
51438,0
51439,2
51440,4
51441,1
51442,3
51443,4
51444,1
51445,2
51446,1
51447,2
51448,3
51449,4
51450,2
51451,1
51452,0
51453,4
51454,1
51455,1
51456,0
51457,4
51458,1
51459,2
51460,3
51461,3
51462,4
51463,2
51464,2
51465,4
51466,1
51467,2
51468,0
51469,0
51470,0
51471,0
51472,2
51473,2
51474,4
51475,3
51476,0
51477,0
51478,1
51479,4
51480,2
51481,3
51482,3
51483,1
51484,0
51485,0
51486,4
51487,2
51488,1
51489,4
51490,1
51491,2
51492,0
51493,2
51494,1
51495,4
51496,2
51497,2
51498,1
51499,0
51500,3
51501,1
51502,3
51503,1
51504,4
51505,3
51506,1
51507,2
51508,1
51509,1
51510,0
51511,4
51512,2
51513,3
51514,0
51515,2
51516,2
51517,3
51518,1
51519,0
51520,0
51521,0
51522,1
51523,2
51524,2
51525,2
51526,0
51527,3
51528,3
51529,1
51530,3
51531,1
51532,2
51533,0
51534,4
51535,3
51536,1
51537,0
51538,4
51539,0
51540,4
51541,0
51542,4
51543,2
51544,4
51545,3
51546,1
51547,0
51548,3
51549,1
51550,3
51551,1
51552,0
51553,3
51554,2
51555,4
51556,0
51557,2
51558,3
51559,1
51560,4
51561,0
51562,1
51563,0
51564,3
51565,1
51566,2
51567,2
51568,3
51569,0
51570,1
51571,4
51572,0
51573,1
51574,0
51575,3
51576,3
51577,2
51578,4
51579,3
51580,1
51581,0
51582,2
51583,0
51584,1
51585,4
51586,1
51587,4
51588,3
51589,0
51590,3
51591,3
51592,3
51593,2
51594,0
51595,0
51596,3
51597,0
51598,0
